Timestamp,Source IP Address,Destination IP Address,Source Port,Destination Port,Protocol,Packet Length,Packet Type,Traffic Type,Malware Indicators,Anomaly Scores,Alerts/Warnings,Attack Type,Attack Signature,Action Taken,Severity Level,User Information,Device Information,Network Segment,Geo-location Data,Proxy Information,Firewall Logs,IDS/IPS Alerts,Log Source
05-08-2023 02:43,134.149.26.96,160.162.133.175,45730,15199,TCP,1186,Control,HTTP,,80.5,,DDoS,Known Pattern A,Ignored,High,Vidur Rau,"Mozilla/5.0 (Windows; U; Windows NT 5.2) AppleWebKit/532.35.6 (KHTML, like Gecko) Version/4.0.2 Safari/532.35.6",Segment B,"Bikaner, Manipur",,,Alert Data,Firewall
09-07-2022 13:34,16.206.177.47,49.174.240.122,45572,32803,ICMP,918,Data,FTP,IoC Detected,49.51,Alert Triggered,Malware,Known Pattern A,Blocked,Medium,Tejas Vasa,Mozilla/5.0 (compatible; MSIE 8.0; Windows 98; Trident/5.1),Segment B,"Jalandhar, Arunachal Pradesh",,,,Firewall
28-04-2023 11:17,175.254.72.210,186.107.250.56,53728,7920,ICMP,88,Data,FTP,,95.65,Alert Triggered,DDoS,Known Pattern B,Ignored,Low,Ela Bhavsar,Opera/9.68.(X11; Linux i686; mr-IN) Presto/2.9.170 Version/10.00,Segment C,"Pallavaram, Nagaland",58.105.109.84,Log Data,,Server
25-06-2021 16:26,84.57.143.198,100.32.236.111,23472,24114,ICMP,460,Data,DNS,IoC Detected,19.44,Alert Triggered,DDoS,Known Pattern A,Ignored,Low,Shamik Chaudhuri,"Mozilla/5.0 (Macintosh; PPC Mac OS X 10_11_9) AppleWebKit/535.2 (KHTML, like Gecko) Chrome/40.0.863.0 Safari/535.2",Segment B,"Ambarnath, Rajasthan",54.70.162.28,,,Firewall
23-12-2021 13:15,152.146.251.110,201.22.73.125,7101,53250,ICMP,419,Control,DNS,,33.36,Alert Triggered,DDoS,Known Pattern A,Ignored,Low,Nehmat Buch,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/533.1 (KHTML, like Gecko) Chrome/47.0.803.0 Safari/533.1",Segment B,"Chittoor, Kerala",68.0.100.98,,Alert Data,Server
16-06-2020 10:35,199.134.47.104,162.157.210.127,27378,24041,TCP,1433,Control,FTP,,36.19,,DDoS,Known Pattern A,Logged,Low,Dhanuk Kala,"Mozilla/5.0 (Windows NT 6.2) AppleWebKit/534.1 (KHTML, like Gecko) Chrome/29.0.880.0 Safari/534.1",Segment A,"Junagadh, Maharashtra",,,,Server
23-09-2023 18:50,133.176.240.187,193.238.210.97,44068,49956,ICMP,189,Control,DNS,,80.93,,DDoS,Known Pattern A,Logged,High,Sana Krishna,Mozilla/5.0 (Android 5.0.1; Mobile; rv:58.0) Gecko/58.0 Firefox/58.0,Segment B,"Kolkata, Nagaland",,,Alert Data,Firewall
06-01-2021 08:34,118.166.196.228,89.5.26.190,23331,50316,ICMP,496,Control,FTP,,34.24,,DDoS,Known Pattern A,Blocked,Low,Nirvaan Sabharwal,"Mozilla/5.0 (Windows NT 5.0) AppleWebKit/534.0 (KHTML, like Gecko) Chrome/40.0.865.0 Safari/534.0",Segment C,"Bhiwandi, Himachal Pradesh",12.32.23.161,,,Firewall
31-01-2021 05:59,32.166.163.0,104.225.126.211,1092,14582,ICMP,1422,Data,DNS,IoC Detected,86.88,Alert Triggered,Malware,Known Pattern B,Logged,High,Vedika Balakrishnan,Opera/8.85.(X11; Linux i686; bo-CN) Presto/2.9.161 Version/10.00,Segment C,"Salem, Nagaland",,Log Data,Alert Data,Server
10-04-2021 17:25,146.215.22.154,117.151.123.81,1100,56102,ICMP,1044,Data,FTP,,9.79,,Intrusion,Known Pattern A,Logged,High,Sara Wable,Mozilla/5.0 (compatible; MSIE 9.0; Windows 95; Trident/4.0),Segment B,"Dewas, Maharashtra",,,,Server
23-06-2021 13:02,169.145.70.226,149.52.184.158,63327,9710,UDP,937,Data,DNS,IoC Detected,87.36,Alert Triggered,DDoS,Known Pattern B,Logged,High,Vidur Bora,"Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10_7_7 rv:2.0; tr-CY) AppleWebKit/535.23.7 (KHTML, like Gecko) Version/4.0 Safari/535.23.7",Segment B,"Jodhpur, Himachal Pradesh",90.37.146.164,,,Server
02-08-2022 13:06,223.97.242.84,53.181.183.157,6661,11599,TCP,683,Data,FTP,,38.21,,Intrusion,Known Pattern B,Ignored,Low,Shalv Ramachandran,Opera/8.56.(X11; Linux x86_64; da-DK) Presto/2.9.189 Version/12.00,Segment B,"Bhubaneswar, Rajasthan",,,,Server
14-01-2021 05:51,170.0.109.47,129.186.64.55,56483,4930,TCP,469,Control,DNS,,14.97,Alert Triggered,DDoS,Known Pattern A,Logged,Medium,Adira Divan,"Mozilla/5.0 (Windows; U; Windows 98; Win 9x 4.90) AppleWebKit/535.25.5 (KHTML, like Gecko) Version/5.0 Safari/535.25.5",Segment B,"Bhopal, Arunachal Pradesh",82.221.40.13,Log Data,Alert Data,Server
02-02-2020 11:28,165.112.26.234,87.6.240.238,59839,40998,UDP,975,Control,FTP,IoC Detected,53.63,,DDoS,Known Pattern B,Logged,High,Kartik Sule,"Mozilla/5.0 (Windows 95) AppleWebKit/532.1 (KHTML, like Gecko) Chrome/26.0.813.0 Safari/532.1",Segment B,"Mirzapur, Tamil Nadu",,Log Data,,Server
19-11-2020 20:23,172.253.58.206,80.185.108.157,43450,13057,TCP,1111,Data,DNS,,8.15,Alert Triggered,DDoS,Known Pattern A,Ignored,Low,Ryan Arya,Mozilla/5.0 (compatible; MSIE 8.0; Windows NT 5.01; Trident/4.1),Segment B,"Bellary, Jharkhand",159.127.108.153,Log Data,Alert Data,Firewall
07-03-2023 17:39,101.203.134.205,163.167.88.35,40829,63414,TCP,615,Data,DNS,,44.34,Alert Triggered,Malware,Known Pattern B,Ignored,High,Emir Verma,Opera/9.77.(Windows 98; kk-KZ) Presto/2.9.171 Version/12.00,Segment B,"Madanapalle, Gujarat",,Log Data,Alert Data,Server
21-11-2021 14:16,111.16.254.150,73.53.106.135,37450,23789,TCP,359,Data,HTTP,IoC Detected,64.59,,DDoS,Known Pattern A,Logged,High,Priyansh Sharma,Mozilla/5.0 (X11; Linux i686; rv:1.9.6.20) Gecko/2663-08-24 16:13:29 Firefox/3.6.8,Segment C,"Vasai-Virar, Telangana",,Log Data,Alert Data,Firewall
13-12-2020 07:31,24.183.28.115,192.5.40.234,22604,63522,ICMP,1201,Control,HTTP,IoC Detected,75.28,Alert Triggered,Malware,Known Pattern A,Ignored,High,Kavya Manda,Opera/8.57.(X11; Linux i686; eu-ES) Presto/2.9.188 Version/11.00,Segment A,"Hospet, Uttar Pradesh",,,,Firewall
19-11-2022 08:03,201.57.45.181,99.48.246.164,49182,1109,TCP,274,Data,HTTP,,90.72,,Malware,Known Pattern B,Blocked,Low,Jayesh Hayer,"Mozilla/5.0 (Macintosh; PPC Mac OS X 10_5_0 rv:5.0; as-IN) AppleWebKit/535.32.2 (KHTML, like Gecko) Version/5.0.4 Safari/535.32.2",Segment B,"Bangalore, Nagaland",99.249.145.160,,,Firewall
06-03-2022 23:28,17.40.221.84,213.182.230.244,47840,53453,TCP,991,Control,FTP,,50.19,Alert Triggered,Malware,Known Pattern A,Logged,High,Tanya Borra,Mozilla/5.0 (compatible; MSIE 7.0; Windows NT 5.0; Trident/5.0),Segment C,"Parbhani, Manipur",153.159.127.81,Log Data,,Firewall
03-06-2022 21:33,80.85.197.50,49.76.211.1,10674,17106,UDP,66,Data,HTTP,,49.65,,Intrusion,Known Pattern B,Ignored,Medium,Damini Mann,Opera/8.70.(X11; Linux x86_64; szl-PL) Presto/2.9.163 Version/12.00,Segment C,"Thane, West Bengal",174.225.66.108,Log Data,,Server
20-09-2023 12:05,100.200.255.22,47.35.132.46,56298,26705,TCP,800,Control,DNS,IoC Detected,49.45,Alert Triggered,Intrusion,Known Pattern B,Logged,Low,Amira Kant,Mozilla/5.0 (X11; Linux x86_64; rv:1.9.5.20) Gecko/6255-02-18 00:16:19 Firefox/3.6.12,Segment B,"Madurai, Haryana",,,Alert Data,Firewall
11-09-2023 08:19,79.64.19.255,123.191.179.5,12894,11359,TCP,397,Control,DNS,,86.21,,Intrusion,Known Pattern A,Logged,High,Anay Balan,"Mozilla/5.0 (iPhone; CPU iPhone OS 3_1_3 like Mac OS X) AppleWebKit/533.0 (KHTML, like Gecko) CriOS/19.0.821.0 Mobile/28O431 Safari/533.0",Segment A,"Jalna, Bihar",112.11.152.72,Log Data,,Firewall
30-09-2022 00:14,107.128.28.105,86.199.245.159,14258,39766,UDP,1204,Control,FTP,,15.97,Alert Triggered,Intrusion,Known Pattern B,Logged,Low,Gatik Shenoy,"Mozilla/5.0 (Windows; U; Windows 95) AppleWebKit/531.36.4 (KHTML, like Gecko) Version/5.0.3 Safari/531.36.4",Segment C,"Jabalpur, Mizoram",,Log Data,Alert Data,Firewall
30-05-2020 08:40,27.176.169.144,95.215.220.107,12326,42466,TCP,450,Data,DNS,,92.57,,DDoS,Known Pattern A,Blocked,Medium,Tara Balay,Opera/8.21.(Windows NT 5.01; os-RU) Presto/2.9.181 Version/11.00,Segment B,"Eluru, Jharkhand",,,,Firewall
06-07-2023 16:10,112.174.213.179,129.99.16.36,64548,40791,UDP,1121,Control,HTTP,IoC Detected,78.65,Alert Triggered,Malware,Known Pattern B,Logged,Medium,Pihu Deo,"Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10_9_6 rv:5.0; mag-IN) AppleWebKit/532.41.6 (KHTML, like Gecko) Version/4.0.4 Safari/532.41.6",Segment B,"Allahabad, Gujarat",,,Alert Data,Firewall
27-05-2021 04:57,146.123.163.43,193.186.173.127,50395,49721,TCP,1441,Data,HTTP,,3.11,,DDoS,Known Pattern A,Logged,Medium,Sana Jhaveri,Mozilla/5.0 (compatible; MSIE 5.0; Windows NT 6.2; Trident/4.1),Segment C,"Solapur, Gujarat",93.164.111.21,,,Server
02-01-2023 02:25,168.238.119.109,47.253.196.77,56543,31345,TCP,962,Control,DNS,,40.06,Alert Triggered,DDoS,Known Pattern A,Logged,Medium,Tejas Ratti,Opera/8.14.(Windows NT 5.0; ms-MY) Presto/2.9.171 Version/10.00,Segment B,"Nagaon, Meghalaya",,Log Data,Alert Data,Firewall
22-12-2022 04:59,83.78.46.181,74.175.190.182,63834,52027,TCP,952,Control,DNS,,62.48,Alert Triggered,DDoS,Known Pattern A,Blocked,Medium,Sana Lad,Opera/9.22.(X11; Linux x86_64; mni-IN) Presto/2.9.190 Version/12.00,Segment B,"Nanded, Nagaland",,,Alert Data,Firewall
21-04-2023 02:13,12.180.12.138,9.100.37.18,53314,16787,TCP,1166,Control,HTTP,,2.89,,DDoS,Known Pattern B,Ignored,High,Divij Kapur,"Mozilla/5.0 (iPad; CPU iPad OS 7_1_2 like Mac OS X) AppleWebKit/533.0 (KHTML, like Gecko) FxiOS/15.9w9104.0 Mobile/45P246 Safari/533.0",Segment B,"Aligarh, Karnataka",131.246.107.60,Log Data,,Server
11-02-2023 12:51,84.203.27.110,110.118.199.97,48599,3122,TCP,1428,Data,DNS,,93.76,Alert Triggered,Malware,Known Pattern B,Logged,High,Lavanya Kala,Opera/8.73.(X11; Linux x86_64; hne-IN) Presto/2.9.160 Version/12.00,Segment C,"Ghaziabad, Nagaland",39.128.216.172,,Alert Data,Firewall
23-04-2020 08:49,191.122.52.1,57.10.35.64,40931,22942,ICMP,311,Control,FTP,IoC Detected,90.16,Alert Triggered,DDoS,Known Pattern A,Ignored,Medium,Madhup Barad,Mozilla/5.0 (Windows NT 5.2; am-ET; rv:1.9.1.20) Gecko/8147-10-13 01:15:37 Firefox/3.8,Segment A,"Kulti, Odisha",91.114.175.253,Log Data,Alert Data,Server
18-03-2021 01:39,97.203.177.164,97.23.130.135,4859,19333,UDP,917,Control,FTP,IoC Detected,57.11,,Intrusion,Known Pattern A,Logged,High,Siya Ramaswamy,"Mozilla/5.0 (Macintosh; U; PPC Mac OS X 10_11_3 rv:4.0; sl-SI) AppleWebKit/531.17.4 (KHTML, like Gecko) Version/4.1 Safari/531.17.4",Segment A,"Amritsar, Uttar Pradesh",17.251.154.205,Log Data,Alert Data,Server
07-08-2022 06:07,152.58.165.207,116.216.129.222,39648,6704,UDP,452,Control,FTP,IoC Detected,45.29,,DDoS,Known Pattern A,Logged,High,Nayantara Shanker,Mozilla/5.0 (compatible; MSIE 8.0; Windows NT 6.1; Trident/5.0),Segment A,"Varanasi, Bihar",74.4.203.6,,,Firewall
12-11-2020 02:17,65.56.218.129,214.34.117.255,33083,36875,ICMP,814,Data,HTTP,,90,,Intrusion,Known Pattern B,Ignored,Medium,Miraya Batta,Mozilla/5.0 (Windows 98; Win 9x 4.90; ber-MA; rv:1.9.2.20) Gecko/5356-06-26 16:59:01 Firefox/12.0,Segment A,"Bikaner, Meghalaya",,,Alert Data,Firewall
23-05-2023 11:41,222.49.8.254,152.77.159.200,20714,22530,ICMP,1096,Data,HTTP,IoC Detected,80.9,,Intrusion,Known Pattern A,Logged,Low,Neelofar Bakshi,Mozilla/5.0 (X11; Linux x86_64; rv:1.9.6.20) Gecko/5891-08-12 21:48:32 Firefox/3.8,Segment B,"Muzaffarpur, Madhya Pradesh",,,Alert Data,Server
27-02-2022 03:09,51.49.18.56,217.167.200.134,51414,31764,UDP,1128,Data,DNS,,40.57,,Malware,Known Pattern A,Blocked,Low,Ayesha Savant,Mozilla/5.0 (compatible; MSIE 7.0; Windows NT 5.01; Trident/4.1),Segment B,"Ujjain, Sikkim",,,,Firewall
12-04-2023 18:14,208.6.196.150,32.202.52.102,9254,44341,TCP,1208,Control,DNS,IoC Detected,3.2,Alert Triggered,Malware,Known Pattern A,Ignored,Low,Nayantara Deshmukh,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_8_7) AppleWebKit/535.2 (KHTML, like Gecko) Chrome/56.0.890.0 Safari/535.2",Segment C,"Ujjain, Haryana",123.34.185.140,,,Firewall
15-03-2020 07:28,89.130.190.181,164.232.238.174,17571,20585,UDP,1262,Control,DNS,,77.16,Alert Triggered,Malware,Known Pattern A,Ignored,Low,Divyansh Dhar,"Mozilla/5.0 (Linux; Android 9) AppleWebKit/533.1 (KHTML, like Gecko) Chrome/48.0.864.0 Safari/533.1",Segment C,"Pimpri-Chinchwad, Uttar Pradesh",174.145.232.168,Log Data,,Server
23-01-2022 21:01,68.23.60.201,181.248.57.251,40241,43482,UDP,330,Control,FTP,IoC Detected,65.47,,DDoS,Known Pattern B,Ignored,High,Akarsh Tripathi,Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 6.1; Trident/4.1),Segment C,"Bongaigaon, Uttarakhand",163.44.212.93,Log Data,Alert Data,Firewall
25-08-2022 15:10,139.8.49.54,3.95.102.147,40463,32730,TCP,996,Data,HTTP,IoC Detected,99.32,,Malware,Known Pattern A,Blocked,Low,Dhruv Chawla,Opera/9.30.(Windows NT 5.0; sv-SE) Presto/2.9.170 Version/12.00,Segment C,"Purnia, Nagaland",,,,Server
26-03-2022 15:34,31.157.254.147,193.244.219.19,24720,22897,ICMP,1442,Control,DNS,,68.52,Alert Triggered,Intrusion,Known Pattern B,Ignored,High,Tejas Contractor,Mozilla/5.0 (X11; Linux i686; rv:1.9.7.20) Gecko/3482-09-29 15:20:04 Firefox/6.0,Segment B,"Varanasi, Arunachal Pradesh",83.37.103.219,,Alert Data,Firewall
19-05-2022 23:47,157.23.118.240,77.253.55.125,13143,54845,TCP,714,Data,HTTP,,80.08,Alert Triggered,DDoS,Known Pattern B,Ignored,High,Jayesh Talwar,Opera/9.25.(X11; Linux x86_64; ayc-PE) Presto/2.9.185 Version/12.00,Segment A,"Bijapur, Chhattisgarh",48.130.144.247,,,Firewall
18-12-2022 05:04,160.203.13.201,85.216.54.126,36782,45108,TCP,212,Data,HTTP,IoC Detected,4.28,Alert Triggered,Intrusion,Known Pattern B,Logged,Low,Mohanlal Suri,Mozilla/5.0 (compatible; MSIE 7.0; Windows NT 5.0; Trident/3.0),Segment C,"Mumbai, Odisha",,,Alert Data,Server
26-10-2020 03:16,220.50.65.240,74.221.228.106,31176,57338,ICMP,912,Control,DNS,IoC Detected,18.28,Alert Triggered,Malware,Known Pattern B,Logged,Medium,Lavanya Tara,Opera/9.32.(X11; Linux i686; kn-IN) Presto/2.9.184 Version/11.00,Segment C,"Pallavaram, Jharkhand",,,Alert Data,Firewall
15-12-2022 05:04,57.141.207.104,35.194.106.214,32838,37034,ICMP,345,Control,DNS,IoC Detected,72.85,,Intrusion,Known Pattern B,Ignored,Medium,Yuvraj  Dasgupta,Opera/9.59.(X11; Linux x86_64; ig-NG) Presto/2.9.181 Version/11.00,Segment C,"New Delhi, Telangana",,Log Data,Alert Data,Firewall
15-06-2022 18:18,62.142.247.43,116.46.239.115,62657,62540,ICMP,758,Data,FTP,IoC Detected,40.88,,DDoS,Known Pattern B,Logged,Low,Riaan Lal,"Mozilla/5.0 (iPhone; CPU iPhone OS 12_4_8 like Mac OS X) AppleWebKit/533.0 (KHTML, like Gecko) FxiOS/18.5x7252.0 Mobile/41I762 Safari/533.0",Segment A,"Aurangabad, Jharkhand",69.63.179.41,Log Data,,Firewall
24-08-2023 02:19,16.211.92.149,89.242.52.193,24897,41825,ICMP,855,Control,DNS,,32.7,Alert Triggered,DDoS,Known Pattern A,Blocked,Medium,Nakul Krishnan,"Mozilla/5.0 (Macintosh; PPC Mac OS X 10_12_5 rv:3.0; yue-HK) AppleWebKit/533.8.5 (KHTML, like Gecko) Version/4.0 Safari/533.8.5",Segment C,"Patna, Nagaland",,Log Data,Alert Data,Firewall
10-08-2021 06:18,76.91.151.242,134.126.250.110,44489,37402,TCP,977,Control,DNS,,6.89,Alert Triggered,Intrusion,Known Pattern A,Ignored,Medium,Saksham Gole,"Mozilla/5.0 (Macintosh; PPC Mac OS X 10_10_6 rv:6.0; lb-LU) AppleWebKit/532.4.5 (KHTML, like Gecko) Version/4.1 Safari/532.4.5",Segment C,"Kozhikode, Odisha",,,Alert Data,Server
27-08-2020 23:13,186.11.154.73,29.29.185.56,55427,49274,UDP,284,Data,FTP,,32.34,,DDoS,Known Pattern A,Blocked,High,Manjari Sethi,"Mozilla/5.0 (iPad; CPU iPad OS 14_2_1 like Mac OS X) AppleWebKit/536.0 (KHTML, like Gecko) CriOS/33.0.808.0 Mobile/30S162 Safari/536.0",Segment B,"Pali, Madhya Pradesh",168.102.222.7,Log Data,Alert Data,Firewall
07-10-2022 07:42,188.19.227.53,168.65.170.87,34054,65091,TCP,1224,Data,FTP,,87.59,,Malware,Known Pattern A,Ignored,Medium,Lakshit Bhattacharyya,Mozilla/5.0 (compatible; MSIE 5.0; Windows NT 6.1; Trident/4.1),Segment C,"Mathura, Andhra Pradesh",,,Alert Data,Server
26-11-2020 23:42,105.137.54.91,46.7.16.118,28749,12618,UDP,251,Control,FTP,IoC Detected,2.26,Alert Triggered,Intrusion,Known Pattern B,Logged,Low,Neysa Kunda,"Mozilla/5.0 (iPad; CPU iPad OS 10_3_4 like Mac OS X) AppleWebKit/535.2 (KHTML, like Gecko) FxiOS/9.8j3499.0 Mobile/38H891 Safari/535.2",Segment B,"Raichur, Gujarat",,Log Data,Alert Data,Firewall
25-07-2021 02:46,166.182.9.209,99.66.37.191,56408,61675,UDP,1115,Data,DNS,,88.27,Alert Triggered,DDoS,Known Pattern B,Ignored,Medium,Nirvaan Tata,"Mozilla/5.0 (X11; Linux i686) AppleWebKit/534.1 (KHTML, like Gecko) Chrome/39.0.818.0 Safari/534.1",Segment C,"Firozabad, West Bengal",,,,Server
23-03-2022 20:42,7.79.13.250,187.236.188.170,19168,40625,ICMP,758,Control,HTTP,,12.31,Alert Triggered,Malware,Known Pattern B,Ignored,High,Madhup Hora,Mozilla/5.0 (compatible; MSIE 6.0; Windows NT 6.2; Trident/5.1),Segment C,"Delhi, Kerala",,,Alert Data,Server
28-06-2022 00:54,62.77.50.3,16.47.128.82,16741,19737,TCP,1066,Control,FTP,IoC Detected,44.04,Alert Triggered,Intrusion,Known Pattern A,Ignored,Medium,Anahi Sharaf,Mozilla/5.0 (compatible; MSIE 5.0; Windows NT 5.1; Trident/5.1),Segment A,"Kalyan-Dombivli, Chhattisgarh",,Log Data,,Server
21-12-2020 06:26,29.180.232.159,12.126.168.176,50920,3495,ICMP,1357,Control,FTP,IoC Detected,9.58,,DDoS,Known Pattern A,Blocked,Medium,Indranil Keer,Mozilla/5.0 (compatible; MSIE 6.0; Windows NT 5.1; Trident/5.1),Segment B,"Indore, Bihar",,Log Data,Alert Data,Firewall
27-12-2021 04:23,22.135.180.75,218.173.251.54,4873,26740,UDP,1115,Control,DNS,IoC Detected,99.07,Alert Triggered,Intrusion,Known Pattern A,Blocked,Medium,Mamooty Saran,Mozilla/5.0 (compatible; MSIE 7.0; Windows NT 5.1; Trident/3.0),Segment C,"Bhubaneswar, West Bengal",,,,Server
12-04-2021 17:13,54.35.55.213,88.250.4.12,26107,34023,ICMP,1205,Control,HTTP,,91.72,,Intrusion,Known Pattern B,Logged,Medium,Dhanush Issac,"Mozilla/5.0 (iPod; U; CPU iPhone OS 4_2 like Mac OS X; raj-IN) AppleWebKit/531.3.2 (KHTML, like Gecko) Version/3.0.5 Mobile/8B111 Safari/6531.3.2",Segment B,"Kollam, Tamil Nadu",55.188.112.123,Log Data,,Firewall
15-03-2020 01:26,98.144.202.229,30.139.68.164,63862,1735,ICMP,581,Control,FTP,IoC Detected,50.78,,DDoS,Known Pattern A,Logged,High,Prisha Jaggi,"Mozilla/5.0 (iPad; CPU iPad OS 14_2_1 like Mac OS X) AppleWebKit/536.1 (KHTML, like Gecko) FxiOS/16.8q3100.0 Mobile/80S454 Safari/536.1",Segment A,"Agartala, Gujarat",57.131.150.80,,,Server
30-07-2022 00:17,120.138.92.198,167.106.141.159,33578,8336,UDP,571,Control,HTTP,,94.17,Alert Triggered,Intrusion,Known Pattern B,Blocked,Medium,Renee Sha,"Mozilla/5.0 (iPod; U; CPU iPhone OS 4_2 like Mac OS X; fr-CA) AppleWebKit/535.12.4 (KHTML, like Gecko) Version/4.0.5 Mobile/8B119 Safari/6535.12.4",Segment C,"Rampur, Odisha",167.73.63.185,,Alert Data,Firewall
30-10-2020 05:37,38.10.165.66,30.206.1.44,2330,35778,TCP,246,Control,HTTP,,27.09,,DDoS,Known Pattern A,Blocked,High,Charvi Bhatt,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_11_9 rv:4.0; wa-BE) AppleWebKit/532.16.6 (KHTML, like Gecko) Version/5.1 Safari/532.16.6",Segment B,"Alwar, Uttarakhand",195.19.132.212,Log Data,Alert Data,Firewall
26-02-2020 00:47,180.60.156.208,48.41.152.126,16104,48616,ICMP,165,Data,HTTP,,64.66,,DDoS,Known Pattern B,Logged,High,Pranay Ravi,Mozilla/5.0 (compatible; MSIE 7.0; Windows NT 6.0; Trident/3.0),Segment B,"Silchar, Himachal Pradesh",,Log Data,Alert Data,Firewall
11-03-2022 08:24,191.114.186.193,48.142.147.140,15674,26892,UDP,543,Data,FTP,IoC Detected,65.98,Alert Triggered,DDoS,Known Pattern A,Logged,High,Jayan Sekhon,Opera/8.37.(Windows NT 4.0; da-DK) Presto/2.9.178 Version/12.00,Segment C,"Guntakal, Rajasthan",,,,Firewall
02-07-2020 10:38,148.240.62.132,100.59.5.187,51955,57559,ICMP,636,Data,FTP,IoC Detected,31.14,Alert Triggered,Intrusion,Known Pattern B,Blocked,High,Sara Vala,Mozilla/5.0 (Android 2.2.1; Mobile; rv:22.0) Gecko/22.0 Firefox/22.0,Segment B,"Bharatpur, Jharkhand",,,Alert Data,Firewall
25-11-2021 05:50,46.140.131.248,66.177.167.249,47344,16852,TCP,627,Control,FTP,IoC Detected,10.19,Alert Triggered,Intrusion,Known Pattern A,Ignored,High,Pihu Shankar,"Mozilla/5.0 (Linux; Android 4.1.2) AppleWebKit/534.2 (KHTML, like Gecko) Chrome/55.0.829.0 Safari/534.2",Segment A,"Kolkata, Manipur",,Log Data,Alert Data,Firewall
11-11-2022 18:54,156.246.85.20,102.221.172.29,27468,43536,UDP,1305,Control,HTTP,IoC Detected,22.46,,Malware,Known Pattern B,Blocked,High,Onkar Saini,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/536.0 (KHTML, like Gecko) Chrome/29.0.810.0 Safari/536.0",Segment C,"Phusro, Odisha",114.17.44.100,,,Firewall
04-07-2021 09:54,145.79.97.66,65.205.99.210,16985,28413,ICMP,267,Data,HTTP,,90.24,Alert Triggered,Malware,Known Pattern A,Logged,Low,Samiha Bora,Mozilla/5.0 (compatible; MSIE 6.0; Windows NT 4.0; Trident/4.0),Segment C,"Muzaffarnagar, Meghalaya",63.193.94.163,Log Data,,Firewall
01-08-2022 23:00,68.181.230.77,110.48.45.207,1392,35345,TCP,1080,Data,DNS,,67.16,,DDoS,Known Pattern A,Logged,Medium,Suhana Bawa,"Mozilla/5.0 (Windows; U; Windows NT 6.0) AppleWebKit/535.10.4 (KHTML, like Gecko) Version/5.0.4 Safari/535.10.4",Segment A,"Eluru, Haryana",,Log Data,Alert Data,Server
28-06-2021 14:22,132.245.153.24,201.100.99.183,19472,5672,ICMP,315,Control,FTP,,3.04,,DDoS,Known Pattern A,Blocked,Low,Kaira Wali,Mozilla/5.0 (X11; Linux i686; rv:1.9.7.20) Gecko/2899-10-30 10:31:27 Firefox/3.8,Segment A,"Bangalore, Sikkim",147.162.17.225,Log Data,,Server
16-01-2020 01:22,80.49.190.13,129.201.147.89,56020,37248,UDP,347,Data,FTP,IoC Detected,4.41,Alert Triggered,Malware,Known Pattern A,Ignored,Medium,Madhav Char,Mozilla/5.0 (compatible; MSIE 6.0; Windows NT 6.1; Trident/3.1),Segment B,"Naihati, Arunachal Pradesh",,,,Server
22-08-2023 07:01,38.80.209.60,219.44.227.121,54931,5919,TCP,1379,Data,HTTP,IoC Detected,72.2,Alert Triggered,DDoS,Known Pattern B,Logged,High,Shlok Dhar,"Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10_8_1) AppleWebKit/531.2 (KHTML, like Gecko) Chrome/35.0.832.0 Safari/531.2",Segment A,"Kottayam, Punjab",,Log Data,,Firewall
07-12-2020 20:05,95.64.75.51,116.20.7.220,49528,21674,TCP,695,Data,HTTP,IoC Detected,75.92,Alert Triggered,Intrusion,Known Pattern A,Ignored,Medium,Dharmajan Sankar,Mozilla/5.0 (compatible; MSIE 7.0; Windows CE; Trident/4.0),Segment C,"Gandhinagar, Bihar",78.140.70.118,,,Firewall
01-10-2020 18:52,25.255.118.129,162.140.81.40,27593,18380,TCP,1138,Control,DNS,IoC Detected,87.08,,Malware,Known Pattern A,Blocked,Low,Kabir Ravel,Mozilla/5.0 (Windows NT 5.2; gd-GB; rv:1.9.2.20) Gecko/6009-11-23 00:31:39 Firefox/4.0,Segment C,"Avadi, Haryana",,Log Data,Alert Data,Firewall
21-04-2021 08:48,189.11.74.235,159.36.57.133,22510,58639,ICMP,1130,Control,DNS,,98.17,Alert Triggered,DDoS,Known Pattern B,Logged,High,Samarth Sahota,"Mozilla/5.0 (Macintosh; U; PPC Mac OS X 10_9_0 rv:5.0; raj-IN) AppleWebKit/534.39.6 (KHTML, like Gecko) Version/5.0 Safari/534.39.6",Segment C,"Hapur, Mizoram",,Log Data,Alert Data,Server
27-05-2020 00:31,114.227.150.149,209.236.144.130,44298,12117,UDP,1423,Data,HTTP,,97.5,,Malware,Known Pattern A,Ignored,Low,Tara Manda,Mozilla/5.0 (compatible; MSIE 6.0; Windows NT 6.2; Trident/3.0),Segment B,"Tadipatri, Punjab",,Log Data,Alert Data,Server
